@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute thumb numeric
@attribute index numeric
@attribute middle numeric
@attribute ring numeric
@attribute pinky numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1059,'2020/05/08 16:20:40:270',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1060,'2020/05/08 16:20:40:286',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1061,'2020/05/08 16:20:40:302',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1062,'2020/05/08 16:20:40:318',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1063,'2020/05/08 16:20:40:335',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1064,'2020/05/08 16:20:40:350',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1065,'2020/05/08 16:20:40:370',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1066,'2020/05/08 16:20:40:386',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1067,'2020/05/08 16:20:40:402',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1068,'2020/05/08 16:20:40:418',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1069,'2020/05/08 16:20:40:434',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1070,'2020/05/08 16:20:40:450',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1071,'2020/05/08 16:20:40:466',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1072,'2020/05/08 16:20:40:486',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1073,'2020/05/08 16:20:40:502',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1074,'2020/05/08 16:20:40:518',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1075,'2020/05/08 16:20:40:534',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1076,'2020/05/08 16:20:40:550',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1077,'2020/05/08 16:20:40:570',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1078,'2020/05/08 16:20:40:586',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1079,'2020/05/08 16:20:40:602',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1080,'2020/05/08 16:20:40:618',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1081,'2020/05/08 16:20:40:634',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1082,'2020/05/08 16:20:40:650',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1083,'2020/05/08 16:20:40:666',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1084,'2020/05/08 16:20:40:686',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1085,'2020/05/08 16:20:40:702',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1086,'2020/05/08 16:20:40:718',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1087,'2020/05/08 16:20:40:734',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1088,'2020/05/08 16:20:40:750',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1089,'2020/05/08 16:20:40:766',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1090,'2020/05/08 16:20:40:787',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1091,'2020/05/08 16:20:40:802',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1092,'2020/05/08 16:20:40:818',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1093,'2020/05/08 16:20:40:834',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1094,'2020/05/08 16:20:40:850',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1095,'2020/05/08 16:20:40:870',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1096,'2020/05/08 16:20:40:886',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1097,'2020/05/08 16:20:40:902',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1098,'2020/05/08 16:20:40:918',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1099,'2020/05/08 16:20:40:934',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1100,'2020/05/08 16:20:40:950',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1101,'2020/05/08 16:20:40:966',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1102,'2020/05/08 16:20:40:986',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1103,'2020/05/08 16:20:41:002',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1104,'2020/05/08 16:20:41:018',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1105,'2020/05/08 16:20:41:034',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1106,'2020/05/08 16:20:41:050',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1107,'2020/05/08 16:20:41:070',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1108,'2020/05/08 16:20:41:086',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1109,'2020/05/08 16:20:41:102',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1110,'2020/05/08 16:20:41:118',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1111,'2020/05/08 16:20:41:134',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1112,'2020/05/08 16:20:41:150',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1113,'2020/05/08 16:20:41:170',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1114,'2020/05/08 16:20:41:190',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1115,'2020/05/08 16:20:41:202',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1116,'2020/05/08 16:20:41:218',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1117,'2020/05/08 16:20:41:234',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1118,'2020/05/08 16:20:41:254',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1119,'2020/05/08 16:20:41:270',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1120,'2020/05/08 16:20:41:286',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1121,'2020/05/08 16:20:41:302',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1122,'2020/05/08 16:20:41:318',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1123,'2020/05/08 16:20:41:334',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1124,'2020/05/08 16:20:41:350',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1125,'2020/05/08 16:20:41:366',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1126,'2020/05/08 16:20:41:386',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1127,'2020/05/08 16:20:41:402',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1128,'2020/05/08 16:20:41:422',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1129,'2020/05/08 16:20:41:434',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1130,'2020/05/08 16:20:41:450',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1131,'2020/05/08 16:20:41:466',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1132,'2020/05/08 16:20:41:486',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1133,'2020/05/08 16:20:41:502',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1134,'2020/05/08 16:20:41:518',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1135,'2020/05/08 16:20:41:534',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1136,'2020/05/08 16:20:41:550',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1137,'2020/05/08 16:20:41:570',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1138,'2020/05/08 16:20:41:586',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1139,'2020/05/08 16:20:41:602',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1140,'2020/05/08 16:20:41:618',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1141,'2020/05/08 16:20:41:634',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1142,'2020/05/08 16:20:41:650',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1143,'2020/05/08 16:20:41:670',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1144,'2020/05/08 16:20:41:686',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1145,'2020/05/08 16:20:41:702',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1146,'2020/05/08 16:20:41:718',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1147,'2020/05/08 16:20:41:734',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1148,'2020/05/08 16:20:41:755',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1149,'2020/05/08 16:20:41:770',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1150,'2020/05/08 16:20:41:786',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1151,'2020/05/08 16:20:41:802',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1152,'2020/05/08 16:20:41:818',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1153,'2020/05/08 16:20:41:834',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1154,'2020/05/08 16:20:41:852',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1155,'2020/05/08 16:20:41:870',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1156,'2020/05/08 16:20:41:886',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1157,'2020/05/08 16:20:41:902',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1158,'2020/05/08 16:20:41:918',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1159,'2020/05/08 16:20:41:934',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1160,'2020/05/08 16:20:41:950',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1161,'2020/05/08 16:20:41:970',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1162,'2020/05/08 16:20:41:986',2,55.566063,96.218506,104.546303,94.359032,76.66655,0,1
1163,'2020/05/08 16:20:42:046',2,53.987244,96.113625,104.472336,95.08094,77.328735,0,1
1164,'2020/05/08 16:20:42:062',2,53.98695,96.131134,104.476044,95.068481,77.297661,0,1
1165,'2020/05/08 16:20:42:066',2,54.006535,96.140045,104.47953,95.062393,77.245392,0,1
1166,'2020/05/08 16:20:42:070',2,54.006535,96.140045,104.47953,95.062393,77.245392,0,1
1167,'2020/05/08 16:20:42:074',2,54.061165,96.142723,104.482887,95.063759,77.170906,0,1
1168,'2020/05/08 16:20:42:090',2,54.22765,96.142776,104.486099,95.064201,77.160751,0,1
1169,'2020/05/08 16:20:42:102',2,54.360001,96.166206,104.492088,94.890572,77.159653,0,1
1170,'2020/05/08 16:20:42:118',2,54.447842,96.168823,104.49762,94.938301,77.10656,0,1
1171,'2020/05/08 16:20:42:134',2,54.515362,96.168671,104.500198,94.943626,77.101059,0,1
1172,'2020/05/08 16:20:42:150',2,54.599224,96.164459,104.505081,94.954224,77.096291,0,1
1173,'2020/05/08 16:20:42:170',2,54.585514,96.164604,104.509644,94.972527,77.089531,0,1
1174,'2020/05/08 16:20:42:186',2,54.562748,96.164139,104.513863,94.998199,77.070877,0,1
1175,'2020/05/08 16:20:42:202',2,54.558533,96.163345,104.517822,95.004379,77.062637,0,1
1176,'2020/05/08 16:20:42:218',2,54.571331,96.156891,104.521538,94.98333,77.019684,0,1
1177,'2020/05/08 16:20:42:235',2,54.56152,96.155815,104.523293,94.93972,77.01284,0,1
1178,'2020/05/08 16:20:42:258',2,54.465889,96.158951,104.496613,94.814011,76.932236,0,1
1179,'2020/05/08 16:20:42:270',2,54.372787,96.160698,104.485092,94.799782,76.918655,0,1
1180,'2020/05/08 16:20:42:286',2,54.300056,96.159676,104.446495,94.746056,76.920036,0,1
1181,'2020/05/08 16:20:42:302',2,53.892288,96.143959,104.436256,94.692245,76.913795,0,1
1182,'2020/05/08 16:20:42:318',2,53.843506,96.112289,104.428123,94.726936,76.905968,0,1
1183,'2020/05/08 16:20:42:334',2,53.735962,96.100555,104.278114,94.758652,76.906502,0,1
1184,'2020/05/08 16:20:42:355',2,53.563374,96.059868,104.16806,94.807091,76.925613,0,1
1185,'2020/05/08 16:20:42:370',2,53.466747,96.016792,104.092209,94.836243,76.941475,0,1
1186,'2020/05/08 16:20:42:386',2,53.466747,96.016792,104.092209,94.836243,76.941475,0,1
1187,'2020/05/08 16:20:42:402',2,52.986576,95.988068,104.064972,94.931503,76.95488,0,1
1188,'2020/05/08 16:20:42:418',2,52.799568,95.977715,104.043129,95.028984,76.985275,0,1
1189,'2020/05/08 16:20:42:434',2,52.596142,95.9729,104.011078,95.103668,77.030212,0,1
1190,'2020/05/08 16:20:42:450',2,52.547634,95.968422,103.992111,95.142326,77.063286,0,1
1191,'2020/05/08 16:20:42:470',2,52.535213,95.953728,103.8825,95.233391,77.149574,0,1
1192,'2020/05/08 16:20:42:486',2,52.574802,95.947495,103.854958,95.243507,77.15947,0,1
1193,'2020/05/08 16:20:42:502',2,52.714211,95.932556,103.809418,95.262314,77.173309,0,1
1194,'2020/05/08 16:20:42:518',2,53.005314,95.844032,103.774483,95.308105,77.190018,0,1
1195,'2020/05/08 16:20:42:534',2,53.229244,95.823906,103.752975,95.330521,77.20787,0,1
1196,'2020/05/08 16:20:42:550',2,53.303051,95.80529,103.727165,95.322533,77.217598,0,1
1197,'2020/05/08 16:20:42:570',2,53.452511,95.770401,103.6614,95.338356,77.229424,0,1
1198,'2020/05/08 16:20:42:586',2,53.479591,95.753204,103.581764,95.337608,77.231476,0,1
1199,'2020/05/08 16:20:42:602',2,53.515644,95.683647,103.450043,95.248322,77.239151,0,1
1200,'2020/05/08 16:20:42:618',2,53.531998,95.467003,103.341507,95.256111,77.210533,0,1
1201,'2020/05/08 16:20:42:634',2,53.605667,95.43354,103.237251,95.209839,77.172661,0,1
1202,'2020/05/08 16:20:42:650',2,53.742546,95.333847,103.197334,95.202927,77.169975,0,1
1203,'2020/05/08 16:20:42:670',2,54.02737,95.1782,103.109718,95.135124,77.17247,0,1
1204,'2020/05/08 16:20:42:686',2,54.088383,95.099655,103.087646,95.128044,77.171379,0,1
1205,'2020/05/08 16:20:42:702',2,54.192371,95.078079,103.050278,95.049149,77.167511,0,1
1206,'2020/05/08 16:20:42:718',2,54.236038,95.064903,103.022781,95.031929,77.139145,0,1
1207,'2020/05/08 16:20:42:734',2,54.24828,95.057541,102.967072,94.928886,77.149147,0,1
1208,'2020/05/08 16:20:42:750',2,54.249447,95.054184,102.963913,94.925629,77.153519,0,1
1209,'2020/05/08 16:20:42:770',2,54.249027,95.016388,102.852798,94.930862,77.119606,0,1
1210,'2020/05/08 16:20:42:786',2,54.248707,95.015587,102.774704,94.929863,77.082413,0,1
1211,'2020/05/08 16:20:42:802',2,54.275158,95.013626,102.646988,94.895828,77.025215,0,1
1212,'2020/05/08 16:20:42:818',2,54.31749,94.937965,102.57148,94.810379,76.974503,0,1
1213,'2020/05/08 16:20:42:834',2,54.307583,94.85247,102.521935,94.775612,76.790733,0,1
1214,'2020/05/08 16:20:42:850',2,54.264378,94.817123,102.483681,94.748405,76.758621,0,1
1215,'2020/05/08 16:20:42:875',2,54.234631,94.77935,102.418518,94.695473,76.75312,0,1
1216,'2020/05/08 16:20:42:886',2,54.185398,94.716461,102.407036,94.679329,76.736,0,1
1217,'2020/05/08 16:20:42:902',2,54.136227,94.715866,102.400841,94.653572,76.733086,0,1
1218,'2020/05/08 16:20:42:918',2,54.081646,94.689186,102.375954,94.623367,76.727364,0,1
1219,'2020/05/08 16:20:42:934',2,54.048058,94.686523,102.374184,94.613602,76.72477,0,1
1220,'2020/05/08 16:20:42:950',2,54.009052,94.686249,102.397278,94.609146,76.715179,0,1
1221,'2020/05/08 16:20:42:970',2,53.931049,94.690453,102.394951,94.605865,76.708954,0,1
1222,'2020/05/08 16:20:42:986',2,53.84716,94.701492,102.37558,94.599915,76.710922,0,1
1223,'2020/05/08 16:20:43:003',2,53.824097,94.70472,102.367897,94.595993,76.713074,0,1
1224,'2020/05/08 16:20:43:018',2,53.804073,94.704994,102.337357,94.592438,76.712372,0,1
1225,'2020/05/08 16:20:43:038',2,53.730091,94.706482,102.31852,94.587822,76.715271,0,1
1226,'2020/05/08 16:20:43:050',2,53.635021,94.710251,102.313835,94.580757,76.715187,0,1
1227,'2020/05/08 16:20:43:070',2,53.560524,94.714027,102.309418,94.573593,76.717712,0,1
1228,'2020/05/08 16:20:43:086',2,53.469822,94.718544,102.311584,94.558815,76.735886,0,1
1229,'2020/05/08 16:20:43:102',2,53.420135,94.727402,102.302788,94.525719,76.794846,0,1
1230,'2020/05/08 16:20:43:118',2,53.563068,94.744347,102.280807,94.545578,76.833809,0,1
1231,'2020/05/08 16:20:43:134',2,53.82745,94.747368,102.249153,94.681007,76.844093,0,1
1232,'2020/05/08 16:20:43:150',2,53.88343,94.758095,102.250183,94.680275,76.91774,0,1
1233,'2020/05/08 16:20:43:170',2,53.979904,94.773537,102.255035,94.670006,76.984749,0,1
1234,'2020/05/08 16:20:43:186',2,54.044136,94.784645,102.254539,94.699593,76.985641,0,1
1235,'2020/05/08 16:20:43:206',2,54.096901,94.793671,102.269646,94.707253,76.996284,0,1
1236,'2020/05/08 16:20:43:218',2,54.098736,94.813141,102.290222,94.701202,77.018867,0,1
1237,'2020/05/08 16:20:43:234',2,54.343292,94.85553,102.372093,94.691818,77.0317,0,1
1238,'2020/05/08 16:20:43:250',2,54.347736,94.95607,102.477921,94.678307,77.04612,0,1
1239,'2020/05/08 16:20:43:270',2,54.336189,95.047333,102.595062,94.637779,77.054306,0,1
1240,'2020/05/08 16:20:43:286',2,54.347656,95.09269,102.600845,94.75016,77.030083,0,1
1241,'2020/05/08 16:20:43:302',2,54.351547,95.11805,102.606743,94.826683,77.029701,0,1
1242,'2020/05/08 16:20:43:318',2,54.357147,95.124924,102.609001,94.859612,77.038445,0,1
1243,'2020/05/08 16:20:43:334',2,54.352165,95.13884,102.613182,94.93174,77.076729,0,1
1244,'2020/05/08 16:20:43:350',2,54.358063,95.142097,102.620377,95.006348,77.122841,0,1
1245,'2020/05/08 16:20:43:370',2,54.367271,95.143341,102.625397,95.079948,77.135925,0,1
1246,'2020/05/08 16:20:43:386',2,54.434521,95.148026,102.634064,95.1213,77.138947,0,1
1247,'2020/05/08 16:20:43:402',2,54.517292,95.15361,102.647293,95.135101,77.15332,0,1
1248,'2020/05/08 16:20:43:418',2,54.546814,95.15435,102.731956,95.143097,77.154541,0,1
1249,'2020/05/08 16:20:43:438',2,54.574604,95.1782,102.945663,95.156586,77.171432,0,1
1250,'2020/05/08 16:20:43:450',2,54.56596,95.203056,103.003723,95.162697,77.176949,0,1
1251,'2020/05/08 16:20:43:470',2,54.572105,95.287979,103.182175,95.197121,77.187004,0,1
1252,'2020/05/08 16:20:43:486',2,54.558414,95.411018,103.38253,95.223434,77.267654,0,1
1253,'2020/05/08 16:20:43:502',2,54.500927,95.498901,103.509613,95.279686,77.290146,0,1
1254,'2020/05/08 16:20:43:518',2,54.412598,95.521637,103.569611,95.289368,77.293869,0,1
1255,'2020/05/08 16:20:43:540',2,54.280094,95.543839,103.579811,95.351196,77.299019,0,1
1256,'2020/05/08 16:20:43:550',2,54.215363,95.550163,103.582397,95.368813,77.302238,0,1
1257,'2020/05/08 16:20:43:570',2,54.022312,95.55957,103.59259,95.432014,77.308922,0,1
1258,'2020/05/08 16:20:43:586',2,53.824913,95.581871,103.600403,95.456215,77.318153,0,1
1259,'2020/05/08 16:20:43:606',2,53.667755,95.63456,103.735397,95.423798,77.427803,0,1
1260,'2020/05/08 16:20:43:618',2,53.612381,95.644463,103.793381,95.521027,77.436584,0,1
1261,'2020/05/08 16:20:43:634',2,53.569748,95.648964,103.797913,95.534843,77.443047,0,1
1262,'2020/05/08 16:20:43:654',2,53.486454,95.644905,103.809372,95.628708,77.459091,0,1
1263,'2020/05/08 16:20:43:670',2,53.459995,95.643707,103.80838,95.649506,77.462067,0,1
1264,'2020/05/08 16:20:43:686',2,53.400536,95.64254,103.806587,95.660301,77.471039,0,1
1265,'2020/05/08 16:20:43:703',2,53.325016,95.602211,103.79937,95.668533,77.500412,0,1
1266,'2020/05/08 16:20:43:718',2,53.086582,95.591232,103.615463,95.682487,77.506584,0,1
1267,'2020/05/08 16:20:43:734',2,53.043537,95.539528,103.595856,95.684074,77.513664,0,1
1268,'2020/05/08 16:20:43:750',2,52.989048,95.432617,103.57061,95.664932,77.558304,0,1
1269,'2020/05/08 16:20:43:773',2,52.849869,95.328712,103.541634,95.6549,77.592201,0,1
1270,'2020/05/08 16:20:43:786',2,52.820061,95.288338,103.533653,95.653221,77.600006,0,1
1271,'2020/05/08 16:20:43:802',2,52.810787,95.219238,103.513466,95.664108,77.607079,0,1
1272,'2020/05/08 16:20:43:818',2,52.808388,95.217384,103.491341,95.673302,77.613571,0,1
1273,'2020/05/08 16:20:43:834',2,52.804363,95.216843,103.499428,95.677452,77.61499,0,1
1274,'2020/05/08 16:20:43:856',2,52.828632,95.214844,103.521446,95.699783,77.596939,0,1
1275,'2020/05/08 16:20:43:870',2,52.861736,95.214729,103.527206,95.675659,77.590454,0,1
1276,'2020/05/08 16:20:43:886',2,52.927746,95.207436,103.494255,95.712761,77.573242,0,1
1277,'2020/05/08 16:20:43:902',2,53.029507,95.198372,103.353989,95.743439,77.563705,0,1
1278,'2020/05/08 16:20:43:918',2,53.130627,95.18325,103.227783,95.757629,77.564651,0,1
1279,'2020/05/08 16:20:43:934',2,53.19381,95.155441,103.191826,95.758438,77.565399,0,1
1280,'2020/05/08 16:20:43:950',2,53.233662,95.020592,103.103363,95.748199,77.608681,0,1
1281,'2020/05/08 16:20:43:970',2,53.27676,94.980736,102.752625,95.800056,77.626328,0,1
1282,'2020/05/08 16:20:43:986',2,53.301838,94.962814,102.595528,95.81131,77.628098,0,1
1283,'2020/05/08 16:20:44:002',2,53.369953,94.949661,102.386879,95.817055,77.629997,0,1
1284,'2020/05/08 16:20:44:019',2,53.430874,94.934593,102.212303,95.819206,77.631981,0,1
1285,'2020/05/08 16:20:44:034',2,53.46423,94.873825,102.084473,95.825607,77.632896,0,1
1286,'2020/05/08 16:20:44:050',2,53.484226,94.785233,102.00061,95.826057,77.633965,0,1
1287,'2020/05/08 16:20:44:070',2,53.558277,94.693398,101.695343,95.822067,77.636078,0,1
1288,'2020/05/08 16:20:44:086',2,53.565578,94.67588,101.680542,95.822495,77.630646,0,1
1289,'2020/05/08 16:20:44:102',2,53.590351,94.658539,101.662346,95.80545,77.622772,0,1
1290,'2020/05/08 16:20:44:118',2,53.624657,94.645912,101.628418,95.774574,77.615669,0,1
1291,'2020/05/08 16:20:44:134',2,53.657337,94.638565,101.59481,95.757713,77.609642,0,1
1292,'2020/05/08 16:20:44:150',2,53.694191,94.632614,101.587257,95.732857,77.60585,0,1
1293,'2020/05/08 16:20:44:170',2,53.763252,94.617378,101.570869,95.698883,77.586983,0,1
1294,'2020/05/08 16:20:44:186',2,53.789173,94.614998,101.572716,95.690414,77.582901,0,1
1295,'2020/05/08 16:20:44:202',2,53.843647,94.615913,101.580521,95.685181,77.573769,0,1
1296,'2020/05/08 16:20:44:222',2,53.860519,94.623337,101.590988,95.685791,77.568314,0,1
1297,'2020/05/08 16:20:44:234',2,53.861748,94.63279,101.702332,95.717422,77.567329,0,1
1298,'2020/05/08 16:20:44:254',2,53.844498,94.671799,101.806007,95.74646,77.584435,0,1
1299,'2020/05/08 16:20:44:270',2,53.844833,94.735725,101.931641,95.772667,77.620941,0,1
1300,'2020/05/08 16:20:44:290',2,53.992546,94.82457,102.031158,95.848984,77.632286,0,1
1301,'2020/05/08 16:20:44:302',2,54.101662,94.872543,102.10009,95.885399,77.64241,0,1
1302,'2020/05/08 16:20:44:318',2,54.260212,94.962639,102.256767,95.98201,77.655533,0,1
1303,'2020/05/08 16:20:44:334',2,54.394085,95.054649,102.358887,96.044769,77.681519,0,1
1304,'2020/05/08 16:20:44:350',2,54.459415,95.089821,102.417175,96.082268,77.688896,0,1
1305,'2020/05/08 16:20:44:370',2,54.589409,95.163307,102.675369,96.118904,77.707161,0,1
1306,'2020/05/08 16:20:44:387',2,54.62793,95.193031,102.745743,96.120232,77.709587,0,1
1307,'2020/05/08 16:20:44:402',2,54.697517,95.253746,102.799721,96.125015,77.71019,0,1
1308,'2020/05/08 16:20:44:418',2,54.749641,95.2939,102.867302,96.119469,77.711769,0,1
1309,'2020/05/08 16:20:44:434',2,54.809559,95.302406,102.913689,96.118782,77.711876,0,1
1310,'2020/05/08 16:20:44:459',2,54.922699,95.355331,103.007591,96.054428,77.71965,0,1
1311,'2020/05/08 16:20:44:470',2,54.950653,95.378273,103.041504,96.048653,77.715179,0,1
1312,'2020/05/08 16:20:44:487',2,55.010818,95.437271,103.118332,95.972466,77.710808,0,1
1313,'2020/05/08 16:20:44:502',2,55.047913,95.459587,103.140907,95.96653,77.712013,0,1
1314,'2020/05/08 16:20:44:518',2,55.203125,95.46447,103.18013,95.965439,77.71389,0,1
1315,'2020/05/08 16:20:44:534',2,55.227673,95.485466,103.268044,95.94278,77.763474,0,1
1316,'2020/05/08 16:20:44:550',2,55.239227,95.500458,103.358788,95.956764,77.849274,0,1
1317,'2020/05/08 16:20:44:570',2,55.244186,95.501068,103.485641,95.966667,77.893265,0,1
1318,'2020/05/08 16:20:44:586',2,55.281994,95.526024,103.585434,95.989899,77.897293,0,1
1319,'2020/05/08 16:20:44:602',2,55.291252,95.536987,103.59623,95.992043,77.90139,0,1
1320,'2020/05/08 16:20:44:618',2,55.298969,95.595894,103.614029,95.984985,77.904358,0,1
1321,'2020/05/08 16:20:44:634',2,55.372379,95.623787,103.630173,95.979507,77.95118,0,1
1322,'2020/05/08 16:20:44:655',2,55.437229,95.6409,103.6558,95.916389,77.988075,0,1
1323,'2020/05/08 16:20:44:670',2,55.481762,95.649437,103.666878,95.912621,77.975639,0,1
1324,'2020/05/08 16:20:44:686',2,55.500511,95.677841,103.674461,95.824249,77.981415,0,1
1325,'2020/05/08 16:20:44:702',2,55.515663,95.67807,103.676765,95.824547,77.965195,0,1
1326,'2020/05/08 16:20:44:718',2,55.536873,95.635353,103.668159,95.825844,77.937958,0,1
1327,'2020/05/08 16:20:44:734',2,55.527428,95.582794,103.67617,95.806801,77.938652,0,1
1328,'2020/05/08 16:20:44:750',2,55.518768,95.570549,103.666649,95.796082,77.931328,0,1
1329,'2020/05/08 16:20:44:771',2,55.515457,95.568504,103.671661,95.763481,77.889946,0,1
1330,'2020/05/08 16:20:44:786',2,55.503258,95.552536,103.676079,95.669319,77.881538,0,1
1331,'2020/05/08 16:20:44:802',2,55.465946,95.464066,103.642815,95.621361,77.874023,0,1
1332,'2020/05/08 16:20:44:818',2,55.436874,95.431404,103.464142,95.621887,77.79657,0,1
1333,'2020/05/08 16:20:44:834',2,55.414032,95.351433,103.257759,95.602798,77.689796,0,1
1334,'2020/05/08 16:20:44:850',2,55.44574,95.306366,103.170677,95.568405,77.638763,0,1
1335,'2020/05/08 16:20:44:871',2,55.50386,95.252724,103.038963,95.504944,77.452141,0,1
